review_id,user_id,business_id,stars_x,useful,funny,cool,text,date,name,address,city,state,postal_code,latitude,longitude,stars_y,review_count,is_open,attributes,categories,hours,label,pre_process
MFM4stuu9CQ3HSPu2DtXKA,nmqX1cxPOYHwql5e4U9LuA,34Eqv8jXgxg_EEwcsNgeeg,5,4,2,2,"My first time having an Acai Bowl!!! And ever since then...I've been craving it!!!

What a great way to start your morning with a fresh bowl of Mother Nature's goodness. Us ladies were actually on our way to a hefty southern breakfast over at Cajun Kitchen but wanted to ""pre-game"" and have ourselves a healthy appetizer. 

I ordered the Berry Bowl (kids size) which comes with blended: acaí, banana, strawberries, & apple juice and toppings: banana, fresh berries, goji berries, granola & honey. BOMB dot diggity com!

Everything tasted fresh! Love that we can take bowls to-go. And also love their seating area inside this location.

I also noticed little kiddos enjoying some pretty massive bowls. Wowza.

You can see some live food porn of my bowl in my YouTube vlog here: https://www.youtube.com/watch?v=z7Lz6k-tXhI&list=UU5YaBtOxOYqeFEEQ_aW6JiA",2014-10-28 21:45:28,Backyard Bowls,331 Motor Way,Santa Barbara,CA,93101,34.4151137,-119.6944966,4.0,659,1,"{'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'DogsAllowed': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'False', 'Caters': 'False', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'False', 'RestaurantsDelivery': 'None', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}","Health Markets, Coffee & Tea, Ice Cream & Frozen Yogurt, Restaurants, Juice Bars & Smoothies, Breakfast & Brunch, Food, American (New), Specialty Food","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",1,first time acai bowl ever since craving great way start morning fresh bowl mother nature goodness u lady actually way hefty southern breakfast cajun kitchen wanted pregame healthy appetizer ordered berry bowl kid size come blended aca banana strawberry apple juice topping banana fresh berry goji berry granola honey bomb dot diggity com everything tasted fresh love take bowl togo also love seating area inside location also noticed little kiddos enjoying pretty massive bowl wowza see live food porn bowl youtube vlog http wwwyoutubecomwatch vzlzktxhi listuuyabtoxoyqefeeqawjia
EyS4A5SJ-k09YglZvXusaA,MrqeVVEux5nIO3Q76fZFHg,syuKX2pH3JJhOOppzNI6SA,5,0,0,1,"We were back last night for the second time: as with the first, it was a splendid dinner experience. Style, quality, presentation: everything sets this restaurant apart. It is a welcome addition to the Santa Barbara food scene. I do like the simple, unassuming atmosphere.
Finally a restaurant that will change its menu once a month!!",2015-10-26 15:35:26,Yoichi's,230 E Victoria St,Santa Barbara,CA,93101,34.4271662,-119.7024792,4.5,184,1,"{'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'RestaurantsAttire': ""u'casual'"", 'WheelchairAccessible': 'True', 'BikeParking': 'False', 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'False', 'RestaurantsReservations': 'True', 'HasTV': 'False', 'GoodForDancing': 'False', 'Caters': 'False', 'RestaurantsPriceRange2': '4', 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsDelivery': 'None'}","Restaurants, Nightlife, Japanese, Bars","{'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-21:0'}",1,back last night second time first splendid dinner experience style quality presentation everything set restaurant apart welcome addition santa barbara food scene like simple unassuming atmosphere finally restaurant change menu month
DPagHMrf6XJehMUz6aeDIg,whTlM2Cf9P9AvAX2Owk8JQ,MbzgGsMQpGyVrUJXi_Jw0Q,5,0,0,0,"Loved this breakfast place.  Day two of our vacation and my daughter is still talking about the bacon.  I had the french toast, daughter had the hash.  The variety of choice in the hash was the best, especially being able to use sweet potato.  Very clean and organized.  Loved the outdoor seating.  Suggest you get in early on weekends.  The line was long when we were leaving just before leaving.",2016-05-22 15:52:01,Dawn Patrol,324 State St,Santa Barbara,CA,93101,34.4157298,-119.6936606,4.0,807,1,"{'HasTV': 'True', 'ByAppointmentOnly': 'False', 'WiFi': ""'free'"", 'WheelchairAccessible': 'True', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'GoodForKids': 'True', 'Alcohol': ""'beer_and_wine'"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'DogsAllowed': 'True', 'Caters': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Coffee & Tea, Breakfast & Brunch, Restaurants, American (New), Food","{'Monday': '0:0-0:0', 'Wednesday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}",1,loved breakfast place day two vacation daughter still talking bacon french toast daughter hash variety choice hash best especially able use sweet potato clean organized loved outdoor seating suggest get early weekend line long leaving leaving
c9nbObBb2ofAGEQ88vPMPA,SgmDN9lp0gGUBjSMZrd4Vw,YbnJYHNp_fHbI-hcFg48vQ,5,0,0,0,Hector was an awesome guide through the sea caves of Santa Cruz Island!!,2016-06-23 01:34:43,Santa Barbara Adventure Company,32 E Haley St,Santa Barbara,CA,93101,34.4176812,-119.6943492,5.0,195,1,"{'GoodForKids': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True'}","Tours, Boating, Hotels & Travel, Rafting/Kayaking, Parks, Travel Services, Active Life","{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",1,hector awesome guide sea cave santa cruz island
UEMuSJGsCeIIAzLhj06oTQ,RRgBql1jIN57Q3nyk0D4Yg,YbnJYHNp_fHbI-hcFg48vQ,5,1,0,1,"We went to Santa Cruz island for sea cave kayaking on Memorial Day. Amazing experience! The guide is nice and professional. We kayak through many cool caves! Also saw many cute wildlife. They provide all great stuff/equipment we need and taught/guided us useful skill. When you come to Channel Island National Park, you must kayak to see all those amazing sea caves and definitely consider SB Adventure!",2012-05-31 01:33:51,Santa Barbara Adventure Company,32 E Haley St,Santa Barbara,CA,93101,34.4176812,-119.6943492,5.0,195,1,"{'GoodForKids': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True'}","Tours, Boating, Hotels & Travel, Rafting/Kayaking, Parks, Travel Services, Active Life","{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",1,went santa cruz island sea cave kayaking memorial day amazing experience guide nice professional kayak many cool cave also saw many cute wildlife provide great stuffequipment need taughtguided u useful skill come channel island national park must kayak see amazing sea cave definitely consider sb adventure
v7vPK2zjNyDNPxBP4FCglA,JWzRp6RwZiq0zmBp1JrCYA,SZU9c8V2GuREDN5KgyHFJw,5,1,0,0,"Read the reviews on yelp and just had to try. Sunday afternoon and sat inside so not a long wait. We started with the Clam Chowder...thick, creamy and full of crab. So delicious! Then cioppino and calamari sandwich. The cioppino was so full of seafood it didn't all fit in the bread bowl. Very, very good! The calamari sandwich was quite good too. The Rock Crab looks amazing. I'll have to try on our next visit. Food was amazing. Worth the traffic and the wait.",2012-08-20 17:39:13,Santa Barbara Shellfish Company,230 Stearns Wharf,Santa Barbara,CA,93101,34.4087147,-119.6850187,4.0,2404,1,"{'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'False', 'WiFi': ""u'no'"", 'Alcohol': ""'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'HasTV': 'False', 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'Caters': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True', 'HappyHour': 'False', 'Music': ""{u'dj': False, u'live': False, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}"", 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}"", 'CoatCheck': 'False', 'BestNights': ""{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': False, u'saturday': True, u'sunday': False}"", 'BusinessAcceptsBitcoin': 'False'}","Live/Raw Food, Restaurants, Seafood, Beer Bar, Beer, Wine & Spirits, Bars, Food, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-14:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,read review yelp try sunday afternoon sat inside long wait started clam chowder thick creamy full crab delicious cioppino calamari sandwich cioppino full seafood fit bread bowl good calamari sandwich quite good rock crab look amazing try next visit food amazing worth traffic wait
IvBFoCVawMR8M0UOtYQj5w,afx_UYghNBVRL_e_Ok27_g,uO39--k_hrCFgZh-Bl8m8A,5,1,0,1,"if I could eat their tacos al pastor every day I would! love the pineapple addition to those tacos. My boyfriend can't get enough of the BRC, taco al pastor and chroizo tacos. 

All in all a perfect bite for lunch!",2014-05-29 17:22:09,Taqueria Cuernavaca,201 W Carrillo St,Santa Barbara,CA,93101,34.418932,-119.704239,4.5,409,1,"{'Caters': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Mexican, Tacos, Restaurants","{'Monday': '10:0-20:30', 'Wednesday': '10:0-20:30', 'Thursday': '10:0-20:30', 'Friday': '10:0-20:30', 'Saturday': '10:0-20:30', 'Sunday': '10:0-20:30'}",1,could eat taco al pastor every day would love pineapple addition taco boyfriend get enough brc taco al pastor chroizo taco perfect bite lunch
Uji6bq8f_A-qqVhMkqIB7w,ghJ4DM10sfbvH14GgjPvNA,MbzgGsMQpGyVrUJXi_Jw0Q,5,0,0,0,"Excellent spot.  Great food, great coffee, super nice people, State Street by the beach.  What's not to love.  Check these folks out if you are in SB for work, school, or fun.",2017-09-22 20:12:21,Dawn Patrol,324 State St,Santa Barbara,CA,93101,34.4157298,-119.6936606,4.0,807,1,"{'HasTV': 'True', 'ByAppointmentOnly': 'False', 'WiFi': ""'free'"", 'WheelchairAccessible': 'True', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'GoodForKids': 'True', 'Alcohol': ""'beer_and_wine'"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'DogsAllowed': 'True', 'Caters': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Coffee & Tea, Breakfast & Brunch, Restaurants, American (New), Food","{'Monday': '0:0-0:0', 'Wednesday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}",1,excellent spot great food great coffee super nice people state street beach love check folk sb work school fun
Cha7D_im9Et2qfd1CGtWmA,v3E4LngCbRUTlKZ0lwSmgA,CgjtA5DXxQBqWSvcC8zl6Q,4,0,0,0,"Greatl hotel, great staff, and great location.  Stayed here twice and enjoyed both visits.",2015-03-07 23:49:03,Castillo Inn at the Beach,22 Castillo St,Santa Barbara,CA,93101,34.4088277,-119.6946257,4.5,233,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Hotels & Travel, Event Planning & Services, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,greatl hotel great staff great location stayed twice enjoyed visit
_sS7K_I_suz_7O1wqxw8Mw,DmO1PkOT4g2X499Fja2S-g,34Eqv8jXgxg_EEwcsNgeeg,4,0,0,0,Bowls were delicious. Was a little skeptical at first since was just visiting the area and the location was a little funky but boy am I glad we stopped in. Perfect Acai to toppings ratio!,2016-06-24 20:46:13,Backyard Bowls,331 Motor Way,Santa Barbara,CA,93101,34.4151137,-119.6944966,4.0,659,1,"{'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'DogsAllowed': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'False', 'Caters': 'False', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'False', 'RestaurantsDelivery': 'None', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}","Health Markets, Coffee & Tea, Ice Cream & Frozen Yogurt, Restaurants, Juice Bars & Smoothies, Breakfast & Brunch, Food, American (New), Specialty Food","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",1,bowl delicious little skeptical first since visiting area location little funky boy glad stopped perfect acai topping ratio
hEo-OCf9AXNdUuiciJ9zAw,lAlUjkkyzQAAWAo4BNs2Hw,MbzgGsMQpGyVrUJXi_Jw0Q,5,0,0,0,"First time here.  Wow.  We both ordered the build your own hash.  I licked the plate clean.  Healthy portions, great friendly service. Jordan hooked it up.  Possibly the coolest bathrooms I've ever seen.   Our new spot for sure.",2016-07-27 16:49:44,Dawn Patrol,324 State St,Santa Barbara,CA,93101,34.4157298,-119.6936606,4.0,807,1,"{'HasTV': 'True', 'ByAppointmentOnly': 'False', 'WiFi': ""'free'"", 'WheelchairAccessible': 'True', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'GoodForKids': 'True', 'Alcohol': ""'beer_and_wine'"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'DogsAllowed': 'True', 'Caters': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Coffee & Tea, Breakfast & Brunch, Restaurants, American (New), Food","{'Monday': '0:0-0:0', 'Wednesday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}",1,first time wow ordered build hash licked plate clean healthy portion great friendly service jordan hooked possibly coolest bathroom ever seen new spot sure
