business_id,name,address,city,state,postal_code,review_count
-Ijm5ICZUZffTo3iumczrw,MedExpress Urgent Care,"10500 Ulmerton Rd, Ste 202",Largo,FL,33771,39
KdkMXzeoqpfNsZd-_axoTQ,emPIEnada,3683 Kings Row,Reno,NV,89503,41
0Xsmy6HtVVBlCbbMjRyzcg,Plaza Bowling,10418 118 Avenue NW,Edmonton,AB,T5G 0P7,19
3tX0CduxNIHgrxr6Toairw,The Home Depot,1315 US Hwy 19 N,Holiday,FL,34691,17
vFJIK-z3QWs-3XNjs1hcZQ,New Orleans Jazz Market,1436 Oretha Castle Haley Blvd,New Orleans,LA,70113,31
od6skmfXz9twktEAuJHEmw,Ryan Christopher,245 Woodbine Ave,Narberth,PA,19072,120
5gLjr0BZzm6EY07bp7_LSA,Templet's Russell Barber Shop,143 Delaronde St,New Orleans,LA,70114,7
5lcumCB7X0nH5PElagz1VA,Reid Park Mico's Corner Playground,900 S Randolph Way,Tucson,AZ,85716,6
j9Kaj_6tSeXmVMYCgZithg,Noble Crust,28330 Paseo Dr,Wesley Chapel,FL,33543,496
EIlFs8kybcG-l60GJjNUIA,Domino's Pizza,"3800 Tampa Rd, Ste 180",Oldsmar,FL,34677,20
SzHAnqwOuOmw0qh1d6ZAcQ,Cyclone Car Care,8254 Watson Rd,Saint Louis,MO,63119,5
cl5NjtALgaX7E-WL2DtiYQ,Liberty City Roasters,222R US Hwy 13,Bristol,PA,19007,8
csJKpjAqZu42-pPhFLfPLw,Seven Qi Spa,922 Canal St,New Orleans,LA,70130,10
HsibLfc2XD7Gh7Hbd1WfJQ,Anytime Fitness,"110 W Main St, Ste 170",Carmel,IN,46032,22
8t6mbhBNAT027aeDQ4mR3A,Womens Health Partners,"10012 Kennerly Rd, Ste 405",Saint Louis,MO,63128,8
gVh26yEPkXSoWbhs1p2kNA,Gotham Escape Room,"1425 Arch St, Level B",Philadelphia,PA,19102,23
IFDNP-n9bBN1egOsGADYYg,Elysian Fields Animal Clinic,4237 Elysian Fields Ave,New Orleans,LA,70122,7
f55CXbSB-F8AZXNumZZlcA,Sonny's Phat Smoke,1350 Stardust St,Reno,NV,89503,11
QWqKTWQ2OiDgo3dzNkpung,Jong Ka Jib,6600 N 5th St,Philadelphia,PA,19126,351
FAWhZ5nasogf2oG_9h7yjg,Storage of America,7339 E Washington St,Indianapolis,IN,46219,5
HPpKVvBT-2EeWNdy9cIjqA,Bus Depot Discount VW Parts,4801 Gravel Pike,Perkiomenville,PA,18074,20
JgORpZ2kB8DG2MECu7jvkQ,Tat Starz,"1418 N Clairborne Ave, Ste 5",New Orleans,LA,70116,19
CsjKkpApaYJDd5woO9sP4w,Petco,11147 Park Blvd,Seminole,FL,33772,20
gTwgRz52imtyggXCrH2Xng,Domain Home Accessories & Gallery,3129 Beach Blvd S,Gulfport,FL,33707,6
Wt1W6qwCvna1KzIuJRJbwA,Tokyo Mandarin,370 Delsea Dr N,Glassboro,NJ,08028,88
REuCtUZ2MeehpDipAKBSmQ,Lens Crafters,2416 W Brandon Blvd,Brandon,FL,33511,6
eJ77e9lGxY3ArzaoDbHhYw,Paddy Whacks Irish Sports Pub - South Street,150 South St,Philadelphia,PA,19147,161
2M4pYfuivdluXyBOP7IDQw,Look Hair Care Studio,5200 Gainor Rd,Philadelphia,PA,19131,5
QU6xxKwHXR6xQ5oi2yIKLw,Bulk Barn,8069 104 Street NW,Edmonton,AB,T6E 4E2,33
Vk3Up8OlB8h2ygVlvm8tBQ,Arcadia Landscape,2002 E 13th St,Tucson,AZ,85719,5
TGr9-KKNk_o7HzqvtlKomQ,Window World of Philadelphia,253 Horsham Rd,Horsham,PA,19044,12
0Up4mOWP588Leb_dqoDiYQ,Rogers & Hollands® Jewelers,18 S County Center Way,St. Louis,MO,63129,7
ifjluUv4VASwmFqEp8cWlQ,Marty's Pizza,2733 De La Vina St,Santa Barbara,CA,93105,64
bNJSy64VXxQ3RZ8tNpM-fA,Parasailing The Pass,12754 Kingfish Dr,Treasure Island,FL,33706,16
MlEhwiOJpKe7VuO-IDCZqg,Azure Hair Studio,1519 W Grove St,Boise,ID,83702,9
bPPy7yNFfb-6N_bHkn1qAw,Taste of the Caribbean,,Indianapolis,IN,46201,17
tUl_Lq8dM3T-NnM-u3szSg,Damaso Painting,,Philadelphia,PA,19124,7
Z3EIfrkSmOmE4hnc1BRo5w,JCPenney,3301 Veterans Memorial Blvd,Metairie,LA,70002,23
516L9-ZWyqVgzqjP5uW7Jg,The Corner Cafe and Deli,"100 S Ashley Dr, Ste 220",Tampa,FL,33602,6
KDcHC6Es_jv4tloj0NP6gA,Family Air,2021 E 12th St,Tucson,AZ,85719,116
7mpYTDb24SywNMRn3yeakQ,The Twisted Tail,509 S 2nd St,Philadelphia,PA,19147,604
_WRe3ql2DI_h3htr77Siew,The Office,248 W 1st St,Reno,NV,89501,7
iEC0VzHM2hQ13wM7c0QwgQ,Metro Diner,2390 E Lincoln Hwy,Langhorne,PA,19047,56
34YgAnnZAPOeu8E-6IESJQ,Think Box Photography,,Boise,ID,83704,14
dK_qONtd5z73i6fQ1BTrTA,Draino,2700 S Marshal,Philadelphia,PA,19148,10
OlD8UoHqrKnLoZUFxuas_w,The Hip Hop Sandwich Shop,10470 Northcliffe Blvd,Spring Hill,FL,34608,5
C43IEVBroD_3YiumPPLLdQ,Half Price Books,4709 E 82nd St,Indianapolis,IN,46250,48
xDEee0p41GueCDN0EAp-YA,Phone Repair Philly - Center City,"1528 Walnut St, Ste 1200",Philadelphia,PA,19102,106
LFPJXiuM357JZ-d0vv6yxw,Wildout Animal & Pest Removal Tampa,13815 Cypress Village Cir,Tampa,FL,33618,8
NIV7uxsE8rn8cB1t-FsJHg,Saint Marys Medical Group,6225 Sharlands Ave,Reno,NV,89523,26
D7z_V6E8cxXghSRcHAmUPg,La Bella China Restaurant,5680 S 12th Ave,Tucson,AZ,85706,92
uW2oyOCEN3RgS7j2MfUIkg,The Bearded Lady Barbershop,2122 Magazine St,New Orleans,LA,70130,46
gb7JjRJtzWDsIWpJihZhBQ,McDonald's,417 N Broadway,Pennsville,NJ,08070,20
JPm93BlP-UHYPqFgK66JUw,Local Links,533 Station Ave,Haddon Heights,NJ,08035,70
c9xE6CyePzE1gONFxpTJWw,Appliance Center,14012 N Florida Ave,Tampa,FL,33613,11
Xj0SIY3dprQ4ZZ0lz8YmGw,Sam's Plaza Shoe Repair,833 W Trenton Ave,Morrisville,PA,19067,9
-DXNvQLhKwunHzg8OjkwXA,Northeast Auto Service,5155 E 65th St,Indianapolis,IN,46220,54
oy-n3wkXeK6NPPKf3uRDTQ,Element Granite & Quartz,9750 Ashton Rd,Philadelphia,PA,19114,18
YZuoaOzD49ffP10PNf72nA,Peace of Mind Pub & Eatery,5500 Emerson Way,Indianapolis,IN,46226,8
LdQUIP4_DPnJjq-Jf2_iNg,Boise 4x4,2760 S Featherly Way,Boise,ID,83709,7
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,"7320 Hollister Ave, Ste 1",Goleta,CA,93117,189
hsyIDX4x4ndYEvPoJF6_1g,Merendero La Catrachitas,5639 S Kingshighway Blvd,St. Louis,MO,63109,22
GMVVFox3a0ROMdofd68mZw,Affordable Lock & Security Solutions - Tampa,13908 N Florida Ave,Tampa,FL,33613,12
fCRGXD-TTLgNhaC4mVFFJQ,El Con Health & Wellness Center,3402 E Broadway Blvd,Tucson,AZ,85716,18
rR30b1XWbxZFFgLyGbfNAw,BODHI : Craft Bar + Thai Bistro,922 Massachusetts Ave,Indianapolis,IN,46202,132
4QFqi8w3rlZTcc5LXKyPJw,Chris' Pizza Village Pleasant View,"244 Village Sq Pleasent, Ste 100",View,TN,37146,31
VKwPAl11iuM_YkEwm07sYQ,Hibiscus Spa,400 Mandalay Ave,Clearwater,FL,33767,14
iONfxRWQqA8pAPMZFNLaug,Nutrishop,2940 Providence Lakes Blvd,Brandon,FL,33511,9
Cyy0zZz5ixYjSX4o4sacpg,Lip Collision,320 Elm Ave,North Wales,PA,19454,8
p79UR4tdHoJzmhwKmiXa2A,Sport Clips Haircuts of Springfield,400 S State Rd,Springfield,PA,19064,5
qTjsoi0FCv93wxzl0puQSQ,Yi Fa Hair Salon,101 Fairfield Ave,Upper Darby,PA,19082,6
jfz_-ngCCAbKUziluLAgiw,Jaramillo Hair salon,104 E Gay St,West Chester,PA,19382,5
wRBEBZ6TvMTuwosvBa72xQ,August Pearl Salon,"5511 Edmondson Pike, Ste 202",Nashville,TN,37211,20
hE1ouPLiGQiAkiOacnZVLw,Nevada Towing,13855 Mount Anderson St,Reno,NV,89506,18
lJfxS6RMzAQ7oy8F2vU3Pg,"C R Bhatia, DVM - Animal Clinic of Warrington",1352 Easton Rd,Warrington,PA,18976,9
unkPNwxOxNQS5a5kPftLRA,Wentworth At West Clay,12880 University Crescent,Carmel,IN,46032,5
rrdSkNz4YG6eDgOq3ov0IQ,Thoroughbred Nissan,5163 E 22nd St,Tucson,AZ,85711,92
WZpCnvSQ-YGukju9r4Gd_A,Morales Landscapers,,Tucson,AZ,85705,14
PXI7kvSV-NvWcqbI9jlmtg,Best Western Cedar Park Inn,5116 Gateway Boulevard,Edmonton,AB,T6H 2H4,17
6MuGlWEZzKA2YtlY44Cksw,Pep Boys,20 N MacDade Blvd,Glenolden,PA,19036,17
GpFRwCHN0RI8yFbcfXjfUg,V Sandwiches,10127 100A Street NW,Edmonton,AB,T5J,9
cvrIE1rLPWk-Nxb_ZNv5lA,Candlewood Suites Tucson,1995 W River Rd,Tucson,AZ,85704,29
MDP8K2NzEnCibFHa9XujWw,Recreational Integrative Wellness Center,8003 Old York Rd,Elkins Park,PA,19027,18
QZLOM3T6xl7y1Q6zqoqHWg,Freddy's Frozen Custard & Steakburgers,5051 Edgmont Ave,Brookhaven,PA,19015,26
RZpEMG2ILk4bL3lH3ygRcw,Medford Village Car Care,11 N Main St,Medford,NJ,08055,13
sXZGhglxCV7bO7mXe63A8Q,Epic Automotive,8601 Lackland Rd,St Louis,MO,63114,11
NNcqCDV6PHhDmKY8fO6S9g,Reeder's Auto Tint & Ceramic Coatings,"13355 Belcher Rd S, Ste 201",Largo,FL,33773,27
9qxMhGWjGsuPUoQB3Y74Wg,McDonald's,1119 N Tucker,St. Louis,MO,63101,62
AgbRp5NLsP1-J1fdg6Hdcw,Hands On Bicycle,1453 Gulf To Bay Blvd,Clearwater,FL,33755,13
pJB63RaQpkTIKBhfTsLQQg,Biryani Hut,"14350 Mundy Dr, Ste  700",Noblesville,IN,46060,83
ufvaaDCkJj5pW4f7_DSN5w,Firestone Complete Auto Care,777 Middletown Blvd,Langhorne,PA,19047,13
Jov0PmO5g5lXGQyPiEZyXw,Colonial Frontiers,244 S Park Ave,Tucson,AZ,85719,5
HqLOOpUax2dC8GYc0oqq2A,Family Carpets,,Palmyra,NJ,08065,9
TGfPJHImEq6AQL9a1laxlg,Chick-fil-A,9711 Roosevelt Blvd,Philadelphia,PA,19114,80
xa28v84RtUPWQKuw_UQBXQ,The Main Lion Cat Grooming Salon,"21 Plank Ave, Ste 208",Paoli,PA,19301,31
CPgWuWGZ4v2sZr5_-1kluw,Checkers,1208 N. Broad,Philadelphia,PA,19121,21
uU9h_l5WSTY8fKVU2nx2Cw,Foolish Pride Tattoo Company,3100 1st Ave N,St. Petersburg,FL,33713,36
xvAkaDEOOUloROkX0j4C-w,Dwight's Auto Glass & Tint,"1431 W Valencia, Ste 121",Tucson,AZ,85746,23
5SV2YI6MBSOWaEwB8pBHtQ,Collective Concept,114 S 5th St,Boise,ID,83702,9
Eb8GseQXa1ZICrmCwbXmPQ,Yerli's Alterations & Tailoring,"5487 Meadowood Mall, Ste C131",Reno,NV,89502,12
O5Obr4roy3Fd-nQXkfk7TQ,Man of the Soil Landscape Builder,7925 N Oracle Rd,Oro Valley,AZ,85704,9
VCkSUsdL5P0p16DAPxVROA,NY Bagel & Deli Shop,1120 Buttonwood St,Philadelphia,PA,19123,31
dIpTuL2T1L98GQGU17IeSw,The Bricks,1327 E 7th Ave,Tampa,FL,33605,548
kKb00Oj96n5YYqMSDzx1IA,Lush Ink & Skin Studio,"577 South Meadows Pkwy, Ste 6, Reno Breathe Bar",Reno,NV,89521,6
2ahg0y3bmn8gRo0aGrFiEQ,Wink Lash Studio + Bath Bar,"538 W Plumb Ln, Ste E",Reno,NV,89509,15
XRkzSBTroG7kIdI7Z8ic6g,Piccadilly,"2222 Clearview Pkwy, Ste 107",Metairie,LA,70001,51
bf34LpGej_MZbOlAKB1beQ,Sherbrooke Liquor Store,11819 Saint Albert Trail NW,Edmonton,AB,T5L 5B5,77
sKdF_rwYyLa2NM1dlG0-Sg,Riverwood Apartments,805 Kuenzli St,Reno,NV,89502,18
X7FQ5k29A_RRYep7TOfjtw,"Dawna Ara, DACM, LAc","23 Hitchcock Way, Ste 110",Santa Barbara,CA,93105,54
dgMuYzYRXji7PGFmnUs3aw,Sign of the Arrow,9814 Clayton Rd,Saint Louis,MO,63124,5
SlLfWzeYOrVBxCd-0QILZQ,The Boiling House,"1990 Marlton Pike E, Ste 10",Cherry Hill,NJ,08003,238
adATTqggIQX5xxLDISkFTw,Just Churros,,Tucson,AZ,85705,25
bdfZdB2MTXlT6-RBjSIpQg,Pho Bistro,903 Embarcadero Del Norte,Isla Vista,CA,93117,184
vxrGNnuEef7YCfB7mN08rA,Dunkin',8150 Bryan Dairy Rd,Pinellas Park,FL,33777,8
ZpmSEd9N042IJanBiKlKiQ,Smoke & Thyme,701 W Fulton St,Boise,ID,83702,19
OYmwoFmoEIA0rx7jd6ZWsg,Tattoos by Taz,3767 Gen De Gaulle Dr,New Orleans,LA,70122,10
D5DBDShzSVx_gQtdIbOqZg,Public Storage,7430 Madison Ave,Indianapolis,IN,46227,11
TapXvuOEC3qGGmlf03INnA,Addendum,"800 South Rangeline Rd, Ste 270",Carmel,IN,46032,9
SwWfW3vBn5QkDE7T3urGAg,Persis Biryani Indian Grill,"630 S Mount Juliet Rd, Ste 310",Mount Juliet,TN,37122,246
1s-vqaaGLscl7h4XIDO7LQ,Brilliant Nail Spa,"4091 Mallory Ln, Ste 106",Franklin,TN,37067,74
W4rgF_1eKzFZiGUOsgbGMA,Amber Indian Restaurant,12510 N Meridian St,Carmel,IN,46032,243
yN6jZyG1G1FG_HCZQlJZ1g,City Barbeque,9367 Ambleside Dr,Fishers,IN,46038,188
00szsg8vQy6yX5f-m9sI4A,None Such Farm Market,4458 York Rd,Buckingham,PA,18912,36
wOUJ-duIHPdRiV0af9s0xA,Quality Inn & Suites,1000 Hershel Drive,Mt. Juliet,TN,37122,22
5whwQ1UnbkT2wwD8-08Rpw,Cole Brothers,711 Myatt Center Ln,Madison,TN,37115,13
d45ejuYD188Yzyxz6cCu-g,Mattress Firm West End Avenue,3009 W End Ave,Nashville,TN,37203,6
2TLNzc2WVzJMa-IRTYMINQ,Appreciate You Hair And Nails,4507 E 82nd St,Indianapolis,IN,46250,34
FLsMpCzvopg6vl3atsKVmQ,Functional Life,"15 Village Square, Ste 1",New Hope,PA,18938,5
-lVTNjVoTMOkD-eT--u0oA,El Rancho Nuevo,1644 Country Club Plaza Dr,Saint Charles,MO,63303,66
Jft1PUUQGH4DoC2S1zsABg,Poppy's Ice Cream,"1515 E Judge Perez Dr, Ste 5",Chalmette,LA,70043,6
BQkH3UGGtXzU4IfZewaw_w,WobbeMassage,2940 Canal St,New Orleans,LA,70119,30
K0nNsUGPoE7ezIXiBwxrFQ,Arhaus,4130 E 82nd St,Indianapolis,IN,46250,10
FbGjCCc7bbJVWq3Kt5lamQ,Ernie's Tours,"828 Bourbon St, Apt E",New Orleans,LA,70116,52
6_Zf2QsRHCH1RhbzA9inyw,Starbucks,8602 Hillsborough Ave,Tampa,FL,33615,56
cAUe8LFnDjii_sx_4fRMaA,Once Upon A Child - Reno,"5000 Smithridge Dr, Ste A21",Reno,NV,89502,113
lPPYZr1_jx0XeW-xR9WJtw,DOSC,"10190 - 104 Street NW, Main Floor",Edmonton,AB,T5J 1A7,87
0sr1EyOc6Td1C-962QW88w,La Cucina Italian Eatery,1642 Butler Pike,Conshohocken,PA,19428,44
p3QzxYDXLs6AthCldH-_Og,James L Frank Door Service,6415 Wendell Dr,Wesley Chapel,FL,33544,10
SFKjUQ1gmfwm7cJhMCFmkA,ZigZag Scallop,4417 Calienta St,Hernando Beach,FL,34607,214
frsWe9bmMOMIBOBNzsCTew,African Palace Bar And Grill,4005 7 Hills Dr,Florissant,MO,63033,26
NQhyMw8SOU1HB-V9X52CTg,Champion Chevrolet - Service Department,800 Kietzke Ln,Reno,NV,89502,45
xwSWtJcQkzTF6HNm_IMgcg,Rusty's Pizza Parlor,270 Storke Rd,Goleta,CA,93117,94
Rm6DNK_kpJ55mai3bL4qTA,Divine Designs Floral & Tropicals,208 Oakfield Dr,Brandon,FL,33511,6
xY0jpu0zzGEBr-bGBdPs-w,University Crossings,3175 JFK Boulevard,Philadelphia,PA,19104,15
o9jFWOpK9ty5vZUQTE6z5w,B&M Hardwood Flooring,3112 Wolfe Rd,Tampa Bay,FL,33759,8
ejEVU5o5F56e7XIO07xpcA,Fox & Hounds Tavern,6300 Clayton Rd,Saint Louis,MO,63117,86
yni7QxA0Hgw5PbgR4NxKHw,Preferred Party Place,1651 Sicklerville Rd,Sicklerville,NJ,08081,5
yFqq66GxRjnhZXPgjA6hnw,KFC,716 Adams Ave,Philadelphia,PA,19124,7
IbndcMURguByburM72o3SA,State Street Kitchen,24 S State St,Newtown,PA,18940,124
1oDLf788824qQh-8Shl3sw,Boogyz Donuts,6951 Olive Blvd,University City,MO,63130,49
Iipfa9Kaac9XH5Vo8GQwvg,Starbucks,5956 153 Avenue,Edmonton,AB,T5Y 2W1,10
S_-UJCj3Q-69_q92k59XYA,Majestic Towing,,Chalfont,PA,18914,6
diwwt5QBU3-Thig9SVlsOA,Brew Brothers,345 N Virginia St,Reno,NV,89501,592
u2Bh7ylWs9InI7WFk9N53A,Salon 139,104 E High St,Mooresville,IN,46158,8
3uvFklejzRPwEPEZQ5vHYQ,Wawa,100 E Old Baltimore Pike,Media,PA,19063,14
0l_njS4wGMadAk1b4nZRUA,Panera Bread,150 Allendale Rd,King of Prussia,PA,19406,58
lB6jIOb1UBATmdfot4KJew,Soco's Gyros,5530 S Lindbergh Blvd,Saint Louis,MO,63123,126
qQcAJDLelexcAZOcdPnsEA,A Family Dental Care Center,1008 Fayette St,Conshohocken,PA,19428,10
cm0bhBDPM3bjBefmEXa3BQ,Nudy's Cafe - Chadds Ford,240 Painters' Crossing,Chadds Ford,PA,19317,63
MObScX791gFEwtkoFA9GQg,Creekside Inn,197 E Ave,Woodstown,NJ,08098,20
3c9TiufCFT2yXXj3R08Vwg,Snellgroves Restaurant,109 S Collins St,Plant City,FL,33563,64
TJe1ZGe-X0-GjOQd00kKxA,Brixx Craft House,"7700 W State St, Ste 100",Boise,ID,83714,115
dRqRBDrQZsNKo72JlEcejw,RECON Auto Detailing,,Catalina Foothills,AZ,85718,47
V8uKFuHyHKSOWojuhcP-2A,Rita's Italian Ice,390 York Rd,Warminster,PA,18974,8
nHUJCK-Ek_lAVTSyEz9GEQ,Adventure Coast Fun Park,9227 County Line Rd,Spring Hill,FL,34608,10
xHspDrdyq1g27yRDezB5yA,Kaiserman JCC,45 Haverford Rd,Philadelphia,PA,19096,11
1p15mHF9dFRBYH_VKcdDRg,Bill's European Autoworks,10479 County Line Rd,Spring HIll,FL,34609,9
jZoeTGRfhG9n_Jo6VMqwxw,Sushi Wasabi,5714 111 Street NW,Edmonton,AB,T6H 3G1,57
SBgr-5n-kV3EeZztYsstUQ,Locust Lane Craft Brewery,"50 Three Tun Rd, Ste 4",Malvern,PA,19355,29
asmWFLd8yC96IdLEgfeYNg,West Coast Awnings,1424 S Missouri Ave,Clearwater,FL,33756,6
A1lAqN3SOaBLoo6NqVcy4Q,McDonald's,11110 Causeway Blvd,Brandon,FL,33511,6
6XT6OcqGU-8BXKFp7zHoRA,Queen Nails & Spa,1752 W State St,Boise,ID,83702,68
oSp8B87eQ8droCGiWUERZA,The Moose Music Row,1203 16th Ave S,Nashville,TN,37212,51
kGjpBqAqG4mIuFSgU2KKEA,The Royal Indian Cuisine,272 S 20th St,Philadelphia,PA,19103,28
VqK1bLVFmEpePL1Qhmz7ew,BJS Hardwood Floors,,Norristown,PA,19401,6
nzIx3Wze25rr5k32sDCwaA,Clear View Glass And Tint,"4500 E Speedway Blvd, Ste 27",Tucson,AZ,85712,75
jKb0H78PubnEMa5JoXdnvw,Harpeth Cleaners,8127 Highway 100,Nashville,TN,37221,7
5yi5oPPf065CQjF5nOnFCw,FedEx Office Print & Ship Center,24120 US Hwy 19 N,Clearwater,FL,33763,11
kLSEk3qXY1KdtFjxHJ9pww,McDonald's,501 Franklin Mill Cir,Philadelphia,PA,19154,20
WYVDN3VDDTiEUV0QR8D2Hg,Ron & Jo's Firearms & Sporting Supplies,1562 Frontage Rd,O Fallon,IL,62269,6
uKEabBQrn0gLzvTppOrKIA,Casita Taqueria,2701 4th St,Saint Petersburg,FL,33704,207
3rh9S7pQWFf8WP1Vg67aaQ,Expert Home Offers,"7154 W State St, Ste 147",Boise,ID,83714,5
uHprVoxTV7CwKJdaEEf3aA,Challenge Asphalt Paving,118 Nopalitos Way,Santa Barbara,CA,93103,18
8JEOmVGQffkr6xtn4vvplQ,Pita Kebob,3028 E College Ave,Ruskin,FL,33570,142
05f7LL_6d7DOw0hHR9tsqw,Mattress Factory,765 Bethlehem Pike,Montgomeryville,PA,18936,17
W5tIz4sl1yRW_fOXHoGVzQ,barre3 Nashville - The Gulch,501 12th Ave S,Nashville,TN,37203,27
rF0xI_3jjlsEKp3N0Z0BuQ,Trattoria Totaro,639 Spring Mill Ave,Conshohocken,PA,19428,135
wcppVzRVOFwZp3-Qdwb_TQ,Rituals Aveda Salon,2760 Gulf To Bay Blvd,Clearwater,FL,33759,18
oO3XXCAzBP4d-2klkkgEcw,Tucson Iron & Metal,690 E 36th St,Tucson,AZ,85713,5
gp-DPUypvHZYyuDE55PHyA,Tolsdorf Oil Lube Express,330 E Market St,West Chester,PA,19382,9
qma1sGQv7ArUtzuUTQElRg,Katie's Pizza & Pasta Osteria,14171 Clayton Rd,Town and Country,MO,63017,313
9W9pFoPdrwZAg1xxHhzp6Q,Krch Realty,"5605 Riggins Ct, Ste 104",Reno,NV,89502,7
zjQDk4tZyhEroyqtkgvx0g,The Cobblestone Eatery and Drinkery,115 W St Louis St,Lebanon,IL,62254,52
EEc3X2r94uNhCz_jOTSzHg,Blackrock Brewers,"1664 South Research Lp, Ste 200",Tucson,AZ,85710,35
j2oZyu8a5qa-LL-LZ5DBPw,U-Pack Moving,2943 E Wieding Road,Tucson,AZ,85706,24
HxlFnUI9-RNKlKD2zUwzWQ,Skippack Sweet Spot,4019 Skippack Pike,Skippack,PA,19474,18
dGPwaWBjzKQiYJpGw73EHA,HutchPro Carpet Cleaning Plus,"6137 Crawfordsville Rd, Ste F",Indianapolis,IN,46224,6
Cc1HSkYiRiDUquHiz2vdIg,Tire Choice Auto Service Centers,4224 Gunn Hwy,Tampa,FL,33618,7
Dq7pbol4jb6RV4ozqGHLXw,Des-Carr Doors,2000 Turk Rd,Doylestown,PA,18901,5
-kY_HDP7IMvGl-kBIZVU4A,Dune Coffee Roasters - Anacapa,528 Anacapa St,Santa Barbara,CA,93101,320
jsQQu9rVerR3OGxIa0hRQQ,Kelly's Taproom,1107 Lancaster Ave,Bryn Mawr,PA,19010,63
5bCsL-Z3QnuBmJQtIt8qyw,Pacifico Hyundai,6715 Essington Ave,Philadelphia,PA,19153,46
7fuFAkD_NqV5PQ7cA0Yzlg,Angelica Beauty and Waxing,"2506 S Macdill Ave, Ste C",Tampa,FL,33629,42
NHdjuuwzYCh0AWqWZgz-KA,"Bottom Zupp ""Floor Removal Experts""","1600 10th St S, Ste 424",Safety Harbor,FL,34695,5
n2Va0mKydUWM-Y4fv1pOtA,YOUnion @ Reno,2780 Enterprise Rd,Reno,NV,89512,41
bJ7h_SLSrnxEj61E6Qv9tQ,Exterior Building Solutions,8100 Watson Rd,St. Louis,MO,63119,5
Hp3Ony7yW60VPuWHQFIIHA,Frady's One Stop Food Store,3231 Dauphine St,New Orleans,LA,70117,73
UX3eq0WsVva-cqlVrzyzFg,Cantina Los Tres Hombres,926 Victorian Ave,Sparks,NV,89431,284
BP5zBLaUz8QPCNgPwgBoRg,Tire Kingdom,"2303 Jim Redman Pkwy, Ste B",Plant City,FL,33563,9
1o_M5JdOkJJFNj1rIDIlng,The Juice Pod,11 W Woodland Ave,Springfield,PA,19064,19
n5rWjvJHmlEwr4rd13ZRqw,Diana Michaels Jewelers,25 N Main St,New Hope,PA,18938,10
aSJdDcspNCf-2oNF2E6SJQ,White Castle,5231 Jennings Station Rd,Jennings,MO,63136,6
ZuOtTcUKmthgvhKo7B_-sg,Music City Pub Crawl,Commerce St & 2nd Ave N,Nashville,TN,37201,55
q9dLguaNI58Rs5GJuJAWIg,Dead Ringer Analog Bar,432 E 4th St,Reno,NV,89512,15
Q-a-DzqRufrPL6EcUDpyag,Dierbergs Markets,2021 Zumbehl Rd,Saint Charles,MO,63303,23
GILL0ZkvVXJaNQzYRXfMQw,Paris Parker Salon & Spa,4900 Prytania St,New Orleans,LA,70115,119
5RXu-z4IRQFhkdB1R01yHA,Brooms N Buckets,"201 Saint Charles Ave, Ste 2500",New Orleans,LA,70170,40
iFGmwBbHTCcA421iYqOYcQ,Stylist Inside,19545 Causeway Blvd,Land O' Lakes,FL,34638,6
fsUszFqMLQYCLU-hlXDGsQ,Jiffy Lube,1516 E State St,Eagle,ID,83616,6
FH8ZnbOiLpc5pcSsdqTfjg,Valley Of Fear & The Original Haunted Hayride,301 W Bristol Rd,Feasterville,PA,19053,62
hDiCHlTXKGUj1Yh4tq223w,Pasquales,3469 Kentucky Ave,Indianapolis,IN,46221,26
yWSz17UUBD_yaY0T23mo_w,Andro Beavers & Associates,,Brandon,FL,33511,5
URx5X3g4IoDHbIidFO0bLA,Gateway Parks Eagle,165 S Eagle Island Pkwy,Eagle,ID,83616,16
sophKEDc2rBDe-cuOaJDkA,365 Caffe Italiano,"28210 Paseo Dr, Ste 100, Shops At Wiregrass",Wesley Chapel,FL,33543,127
18eWJFJbXyR9j_5xfcRLYA,Siam Elephant,509 Linden Ave,Carpinteria,CA,93013,460
vMp55ea__Pk0fYbBDCn6jg,Dunkin',808 E Bloomingdale Ave,Brandon,FL,33511,23
feVi5a5xZaahs4WsUfi1tw,CVS Pharmacy,3771 Tampa Rd,Oldsmar,FL,34677,17
ELKgARoj5UNjQXUkX8T8KQ,Laundromat,2509 E 65th St,Indianapolis,IN,46220,78
KsDY9IYqvumohkp74w5i6A,Jersey Mike's Subs,910 Haddonfield-Berlin Rd,Voorhees,NJ,08043,21
iRHVKPJA4378CQ831E3TgA,DSW Designer Shoe Warehouse,175 South Route 73,Marlton,NJ,08053,15
XNWVT7tR7yAzCyf0VQ-ijA,Groove Room Studios,3668A Central Pike,Nashville,TN,37076,10
VK5NEKDHnZG8YcAw2JpaWw,Spring Hollow Golf Club,3350 Schuylkill Rd,Spring City,PA,19475,29
0gKgJdXhC9ps47oLH8Jd0Q,Aj's Bikes and Boards,1538 Bloomingdale Ave,Valrico,FL,33596,44
Tuzyf8Z-R_i661AeJAc9QQ,Indigo Point,1850 Providence Lakes Blvd,Brandon,FL,33511,5
u2vLwrSEMtrLc9Og15TTug,Massage Heights,356 Mayfield Common,Edmonton,AB,T5P 4B3,9
ygnm0ze5oL4E9JpysZAxBA,Absolute Luxury,,Tampa Bay,FL,33578,5
