business_id,name,address,city,state,postal_code,stars,review_count
G2Byuh4EVeSnqqWBWtD7rg,Wissahickon Cyclery,7837 Germantown Ave,Philadelphia,PA,19118,4.5,18
JF7iyI3wA_AKi_iXOKi0Qw,Parlor Suburban Square,30 Parking Plz,Ardmore,PA,19003,3.5,61
vSE6lkp5FBcttPxEbQ9XCw,Kim Kelly & Co Clinical Skin Care,"252 W Swamp Rd, Ste 56",Doylestown,PA,18901,5.0,7
iolaqx0v6g-fymksGWIU9A,Camden Bay Apartments,11302 W Hillsborough Ave,Tampa,FL,33635,3.5,53
G89OuZ3sIEfOR5cXeDqNaA,Bulls Barbershop,10811 N 56th St,Temple Terrace,FL,33617,5.0,5
xa6JYHDgVza7CuenKBJBHw,Taqueria El Sitio,3466 A Lebanon Pike,Hermitage,TN,37076,4.5,8
1dSKEitDDgIkaApe6UNMSA,The Pepper Pott,4611 Alabama Ave,Nashville,TN,37209,5.0,18
rZw9O5lJ36m_mXeRKE4G9A,La Sponda,20 E Lancaster Ave,Downingtown,PA,19335,4.5,29
dCITjr2RMTmrX33_eFaMKA,BurgerWorks,160 Broadway Boulevard,Sherwood Park,AB,T8H 2A3,3.5,17
CLEWowfkj-wKYJlQDqT1aw,Blow Bar Express Styling Salon,"310 S Dale Mabry Hwy, Ste 110",Tampa,FL,33609,4.0,55
YG0OOMLP3MWYPKHpkA_mew,S&K Salon,"8567 N Silverbell Rd, Ste 111",Tucson,AZ,85743,4.0,6
Pr_Mlt9FqdcW7WCFGJmozA,The Cider Factory,420 S B St,Virginia City,NV,89440,4.5,104
-7GDqSUaXrpC8Ql7nDBxWA,B2 Bluefin,401 E City Ave,Bala Cynwyd,PA,19004,4.0,92
6I_DA3uqOox50rBvjrQ_-g,Aloft Philadelphia Airport,4301 Island Ave,Philadelphia,PA,19153,3.0,175
zn-WXkqHag5FSVc_LC9dEQ,Renee Hair Salon,1007 W Chester Pike,Havertown,PA,19083,4.0,5
qps-oF95uqPoV7fiXn-dpg,Bear's Skin Art Studio,11217 143 Street NW,Edmonton,AB,T5P 3M8,2.0,5
IAj1Lw3FAOY-yZn4IO7ElQ,Baum's Dancewear,1805 E Passyunk Ave,Philadelphia,PA,19148,3.0,17
en_F2VgZPW1RCnWkPyCrhg,Belle Chic Salon,"11901 N 1st Ave, Ste 131",Oro Valley,AZ,85737,4.5,19
cEqDvn5VuX8nQ_vqs6_xog,Alex Smith Hardwood Flooring,,Downingtown,PA,19335,4.0,5
tuyCmcmm5Q-bc-9zV76xKA,Pho Friendly,729 Brunswick Ave,Trenton,NJ,08638,4.5,93
96qKAK06EdkG6GPVxKDdTw,Goin' Postal Westhaven,"188 Front St, Ste 116, Westhaven Town Center",Franklin,TN,37064,3.5,16
yZP6Z8sbDpkeXyjNMDiyDg,Guess - Walnut Street,1520 Walnut St,Philadelphia,PA,19102,3.5,9
kR4tXc1fLeR2QNu8cMZrEg,Bustleton Radiology Associates,9601 Bustleton Ave,Philadelphia,PA,19115,2.0,13
V-96iACFgPmVjjKACGxd7Q,Fusion Pizza & Grill,"1900 Grant Ave, Ste M-N",Philadelphia,PA,19115,2.5,6
p184f-Zvf4ToPwLba0VS4A,Misto Diner,5413 Neshaminy Blvd,Bensalem,PA,19020,3.5,26
WcSpc5mcfa7NUZ9GQgx0Tg,Endless Summer Tans,1708 E Speedway Blvd,Tucson,AZ,85719,4.5,9
zVlhs7BVaouutt-rles-YA,Williams Sub Shop,3801 Tyrone Blvd N,Saint Petersburg,FL,33709,4.5,99
1E9o1SNo7UTf1XHTFPv1_Q,Franklin Juice Co,"230 Franklin Rd, Ste 11W",Franklin,TN,37064,4.5,66
0CEUpFtaKhxbmrbSdP9MUQ,Acadia,824 S 8th St,Philadelphia,PA,19147,4.0,79
CPor0p2hvvHJJN4L0U_zEg,Ann Becnel Companion Dogs,6107 W End Blvd,New Orleans,LA,70124,5.0,20
f82dhKNiUXsDVPMLqKYiIQ,Sher-e-Punjab,853 East Grant Rd,Tucson,AZ,85719,4.0,446
FF45pKN_lzqG8Bqk-_HQvw,Go! Gyro! Go!,,Saint Louis,MO,63116,4.5,49
GrzCVNDTRODqNez4zb4RLw,The Music Box Village,4557 N Rampart St,New Orleans,LA,70117,5.0,22
scychO44eMoosS9iEBV7xw,Foot Massage Reflexology,7061 E Tanque Verde Rd,Tucson,AZ,85715,4.0,21
IOZrqUQ2Jg6UeQ5CWpsmkg,Nesbit's Magazine Street Market,301 Magazine St,New Orleans,LA,70130,5.0,7
28FfSlW07o8GTwOrbfNMHA,Bronze Lady Home Furnishings,15222 Municipal Dr,Madeira Beach,FL,33708,2.5,5
nSyOBxBRMugT3sKeT4YWBg,South Cleaner & Tailor,6102 S MacDill Ave,Tampa,FL,33611,3.5,9
I0gSLthWBsiUPzBft_CZ9Q,Marino's Auto Repair,2028 S Bancroft St,Philadelphia,PA,19145,4.5,15
NBgbL_KQTRRLQPQQtmUkYQ,Mr Wizard Worcester Car Wash,3008 W Germantown Pike,Norristown,PA,19403,4.0,7
bDAlJYMIzwOewIThe2IZjQ,Domino's Pizza,4430 South Mann,Indianapolis,IN,46221,4.0,12
b7YJrFZWZdI2C5-9nZvVdw,Saltwater Grill,710 S Carrollton Ave,New Orleans,LA,70118,2.5,34
6WBHCXHfLAG26n0ALAkoPA,U-Haul of Somerdale,411 White Horse Pike,Somerdale,NJ,08083,1.5,11
SGigkw0zqh4TTXferq3XGA,Sparkle Cupcake Company,321 Sam Ridley Pkwy W,Smyrna,TN,37167,4.0,5
x9xBKymj6CJ2WuCCFInb7g,Fine Wine & Good Spirits,"12 E Hinckley Ave, Ridley Pk",Chester,PA,19078,3.5,8
SRexiuEsx1d9-dZVUsssQA,Brandon Burgers,1513 W Brandon Blvd,Brandon,FL,33511,3.5,24
xJyp6RLqNRv3tSu6njPKxQ,World of Beer,"102 Main St, Ste 100",Exton,PA,19341,3.0,208
-VBhLd8DAz2VyDF3YBMH4g,Heritage Hardwood Floors,4450 60th Ave N,Saint Petersburg,FL,33714,4.0,11
1P_mGUY1PyPq7_ZabrzpBw,Carmine's Steakhouse,20 S 4th St,Saint Louis,MO,63102,4.0,261
mHDBZmEH0Er3184YS83_LQ,Splash Car Wash & Lube,802 W Bloomingdale Ave,Brandon,FL,33511,2.5,50
XwoXi0M66RU6Gouq-DSDHw,G Peppers Grill & Tavern,8745 Gunn Hwy,Odessa,FL,33556,4.0,82
1vmx7_L210UBbOWLzrhepQ,Chicago Music Store,45 S 6th Ave,Tucson,AZ,85701,4.0,44
ZiJfb924ewMO9S2f-9W9Pw,Advanced Towing & Recovery,1099 Menzler Rd,Nashville,TN,37210,4.0,15
OfW-VK04qr7b7bPm5QbyLg,Taqueria Feliz,303 Horsham Rd,Horsham,PA,19044,3.0,77
0DbIUh_Xuj6H5B_SF0RLCQ,Iguana's Mexican Restaurant,"680 E 56th St, Ste A",Brownsburg,IN,46112,4.0,74
bSJczuohHVko33UT82hnfA,Blaze Pizza,611 O'keefe Ave,New Orleans,LA,70113,4.0,302
7hSJSIBUP1UQncD4xWPDqg,The Delaware Contemporary,200 S Madison St,Wilmington,DE,19801,4.5,11
PCM-vL-vRLJ4HB2OE8Nnbg,Baxter's Saloon & Grill,20 Liberty Blvd,Malvern,PA,19355,2.5,31
yooufdsf3eAVq_9RQNSDJA,Mazzoni Center,"1348 Bainbridge St, Fl 2",Philadelphia,PA,19147,3.0,46
8YJtf5v76SIz-4udyF4YmA,The Hideout Coffee House,218 Oakfield Dr,Brandon,FL,33511,4.5,22
rmHgqdVkLsGN2byesWRo0w,Brewster's Pub,2825 Route 73 S,Maple Shade,NJ,08052,3.5,12
JfGfqCnk0-Tnf6PlahPUJQ,Burger Village,6187 Currents Drive NW,Edmonton,AB,T6W 0L9,4.0,10
aNXw3PkXVt8ANwLyCfcmpg,McDonald's,2333 Welsh Rd,Lansdale,PA,19446,1.5,17
RI8tdJy90bfApk836eF-ag,Solid Wood Cabinets,421 W Germantown Pike,Plymouth Meeting,PA,19462,2.5,8
j-PaHu9iyJBlzKJZYN2smA,Snacks By The Pound,"107A East Glenside Ave, Ste 1a",Glenside,PA,19038,3.5,8
Ot4bRWWO681vXZIgnLfjEA,Arizona Tile,756 E. Ft. Lowell,Tucson,AZ,85719,4.5,16
OURGUNuoVqPGxZTZsxZQ8w,Indianapolis Army Navy,6032 E 21st St,Indianapolis,IN,46219,3.0,5
VeqkfRUzZAKlQer3npXPdQ,New India's Kitchen,14222 Manchester Rd,Ballwin,MO,63011,4.0,130
dChRGpit9fM_kZK5pafNyA,The Love,130 S 18th St,Philadelphia,PA,19103,4.0,618
gRw-rxLFeNzyqa6hKPXD1w,Heitz Optical,2415 Homer M Adams Pkwy,Alton,IL,62002,4.0,5
FJDvhCGIwKuohPOK7JfLuA,Key One,,Tucson,AZ,85710,5.0,73
7qDAeIsMVj1McNktlICETw,Contempo Hair Salon,"4291 Shoal Line Blvd, Ste 3",Spring Hill,FL,34607,4.0,7
nIn0fMn-SEjLdJ44SG4CKw,A Personal Touch Cleaning Service,,Villanova,PA,19085,4.5,7
-Ijm5ICZUZffTo3iumczrw,MedExpress Urgent Care,"10500 Ulmerton Rd, Ste 202",Largo,FL,33771,2.5,39
KdkMXzeoqpfNsZd-_axoTQ,emPIEnada,3683 Kings Row,Reno,NV,89503,4.5,41
0Xsmy6HtVVBlCbbMjRyzcg,Plaza Bowling,10418 118 Avenue NW,Edmonton,AB,T5G 0P7,4.5,19
iBRXLFWD7PeSYDbKsd_JTw,Mai Thai Restaurant,875 E Bloomingdale Ave,Brandon,FL,33511,4.5,27
3tX0CduxNIHgrxr6Toairw,The Home Depot,1315 US Hwy 19 N,Holiday,FL,34691,3.5,17
vFJIK-z3QWs-3XNjs1hcZQ,New Orleans Jazz Market,1436 Oretha Castle Haley Blvd,New Orleans,LA,70113,4.0,31
od6skmfXz9twktEAuJHEmw,Ryan Christopher,245 Woodbine Ave,Narberth,PA,19072,4.0,120
5gLjr0BZzm6EY07bp7_LSA,Templet's Russell Barber Shop,143 Delaronde St,New Orleans,LA,70114,5.0,7
cDekcTE1qwpz8ROlYixhqg,Philly Homebrew Outlet East,1447 N American St,Philadelphia,PA,19122,5.0,32
5lcumCB7X0nH5PElagz1VA,Reid Park Mico's Corner Playground,900 S Randolph Way,Tucson,AZ,85716,4.5,6
j9Kaj_6tSeXmVMYCgZithg,Noble Crust,28330 Paseo Dr,Wesley Chapel,FL,33543,4.5,496
EIlFs8kybcG-l60GJjNUIA,Domino's Pizza,"3800 Tampa Rd, Ste 180",Oldsmar,FL,34677,2.5,20
SzHAnqwOuOmw0qh1d6ZAcQ,Cyclone Car Care,8254 Watson Rd,Saint Louis,MO,63119,3.5,5
cl5NjtALgaX7E-WL2DtiYQ,Liberty City Roasters,222R US Hwy 13,Bristol,PA,19007,4.5,8
csJKpjAqZu42-pPhFLfPLw,Seven Qi Spa,922 Canal St,New Orleans,LA,70130,3.5,10
HsibLfc2XD7Gh7Hbd1WfJQ,Anytime Fitness,"110 W Main St, Ste 170",Carmel,IN,46032,2.5,22
8t6mbhBNAT027aeDQ4mR3A,Womens Health Partners,"10012 Kennerly Rd, Ste 405",Saint Louis,MO,63128,2.5,8
4xhGQGdGqU60BIznBjqnuA,California Tacos and Taproom,956 Embarcadero Del Norte,Isla Vista,CA,93117,4.0,49
gVh26yEPkXSoWbhs1p2kNA,Gotham Escape Room,"1425 Arch St, Level B",Philadelphia,PA,19102,4.5,23
juVJO2kMrHwCYXwQQmv1Tg,Sidekicks Pizza,1105 Shelby St,Indianapolis,IN,46203,4.0,45
IFDNP-n9bBN1egOsGADYYg,Elysian Fields Animal Clinic,4237 Elysian Fields Ave,New Orleans,LA,70122,4.5,7
Rad7bl6MFOEemh41CdREMQ,Isla Vista Community Bike Center,6584 Madrid Rd,Isla Vista,CA,93117,5.0,6
f55CXbSB-F8AZXNumZZlcA,Sonny's Phat Smoke,1350 Stardust St,Reno,NV,89503,4.0,11
Rz0KfP7YAZV_yQE8uIB0fg,El Sabor Boricua,11612 N Nebraska Ave,Tampa,FL,33612,5.0,6
QWqKTWQ2OiDgo3dzNkpung,Jong Ka Jib,6600 N 5th St,Philadelphia,PA,19126,4.5,351
FAWhZ5nasogf2oG_9h7yjg,Storage of America,7339 E Washington St,Indianapolis,IN,46219,3.5,5
HPpKVvBT-2EeWNdy9cIjqA,Bus Depot Discount VW Parts,4801 Gravel Pike,Perkiomenville,PA,18074,1.5,20
JgORpZ2kB8DG2MECu7jvkQ,Tat Starz,"1418 N Clairborne Ave, Ste 5",New Orleans,LA,70116,4.5,19
CsjKkpApaYJDd5woO9sP4w,Petco,11147 Park Blvd,Seminole,FL,33772,3.0,20
gTwgRz52imtyggXCrH2Xng,Domain Home Accessories & Gallery,3129 Beach Blvd S,Gulfport,FL,33707,3.0,6
Wt1W6qwCvna1KzIuJRJbwA,Tokyo Mandarin,370 Delsea Dr N,Glassboro,NJ,08028,4.0,88
REuCtUZ2MeehpDipAKBSmQ,Lens Crafters,2416 W Brandon Blvd,Brandon,FL,33511,4.0,6
eJ77e9lGxY3ArzaoDbHhYw,Paddy Whacks Irish Sports Pub - South Street,150 South St,Philadelphia,PA,19147,2.5,161
2M4pYfuivdluXyBOP7IDQw,Look Hair Care Studio,5200 Gainor Rd,Philadelphia,PA,19131,5.0,5
fNssGWMjae-SUzyyGblspQ,Apron,47 E Kings Hwy,Haddonfield,NJ,08033,4.5,24
QU6xxKwHXR6xQ5oi2yIKLw,Bulk Barn,8069 104 Street NW,Edmonton,AB,T6E 4E2,4.0,33
Vk3Up8OlB8h2ygVlvm8tBQ,Arcadia Landscape,2002 E 13th St,Tucson,AZ,85719,3.0,5
TGr9-KKNk_o7HzqvtlKomQ,Window World of Philadelphia,253 Horsham Rd,Horsham,PA,19044,3.0,12
kwQzVF5GP8DzdyBavvhIaQ,Fisherman's Cove Seafood,3201 Williams Blvd,Kenner,LA,70065,4.0,91
0Up4mOWP588Leb_dqoDiYQ,Rogers & Hollands® Jewelers,18 S County Center Way,St. Louis,MO,63129,4.0,7
wFXwmrlV8TiBS4Ac2-W_9g,MOSI Food Truck Rally,4801 East Fowler Ave,Tampa,FL,33617,3.5,10
ifjluUv4VASwmFqEp8cWlQ,Marty's Pizza,2733 De La Vina St,Santa Barbara,CA,93105,4.0,64
bNJSy64VXxQ3RZ8tNpM-fA,Parasailing The Pass,12754 Kingfish Dr,Treasure Island,FL,33706,5.0,16
9RoAU2wAlH63Non9qrx3xQ,Gary's World of Wellness,4 W Mount Kirk Ave,Norristown,PA,19403,4.0,13
MlEhwiOJpKe7VuO-IDCZqg,Azure Hair Studio,1519 W Grove St,Boise,ID,83702,4.5,9
bPPy7yNFfb-6N_bHkn1qAw,Taste of the Caribbean,,Indianapolis,IN,46201,3.0,17
tUl_Lq8dM3T-NnM-u3szSg,Damaso Painting,,Philadelphia,PA,19124,5.0,7
bTC3m_GPWBp92Y5TTReyTA,Taco Truck Stl,2737 Cherokee,Saint Louis,MO,63118,2.5,10
Z3EIfrkSmOmE4hnc1BRo5w,JCPenney,3301 Veterans Memorial Blvd,Metairie,LA,70002,3.0,23
516L9-ZWyqVgzqjP5uW7Jg,The Corner Cafe and Deli,"100 S Ashley Dr, Ste 220",Tampa,FL,33602,4.0,6
KDcHC6Es_jv4tloj0NP6gA,Family Air,2021 E 12th St,Tucson,AZ,85719,4.5,116
7mpYTDb24SywNMRn3yeakQ,The Twisted Tail,509 S 2nd St,Philadelphia,PA,19147,4.0,604
_WRe3ql2DI_h3htr77Siew,The Office,248 W 1st St,Reno,NV,89501,5.0,7
NpglDX_FUp3ybEzbBp4qhw,Summer Palace Chinese Restaurant,13399 Olive Blvd,Chesterfield,MO,63017,2.5,9
iEC0VzHM2hQ13wM7c0QwgQ,Metro Diner,2390 E Lincoln Hwy,Langhorne,PA,19047,3.5,56
34YgAnnZAPOeu8E-6IESJQ,Think Box Photography,,Boise,ID,83704,5.0,14
dK_qONtd5z73i6fQ1BTrTA,Draino,2700 S Marshal,Philadelphia,PA,19148,3.0,10
_raU4FUxWzx30V6DCDSKiA,Fleet Feet Sports,504 Old Smizer Mill Rd,Fenton,MO,63026,5.0,8
OlD8UoHqrKnLoZUFxuas_w,The Hip Hop Sandwich Shop,10470 Northcliffe Blvd,Spring Hill,FL,34608,2.5,5
C43IEVBroD_3YiumPPLLdQ,Half Price Books,4709 E 82nd St,Indianapolis,IN,46250,4.0,48
xDEee0p41GueCDN0EAp-YA,Phone Repair Philly - Center City,"1528 Walnut St, Ste 1200",Philadelphia,PA,19102,4.5,106
LFPJXiuM357JZ-d0vv6yxw,Wildout Animal & Pest Removal Tampa,13815 Cypress Village Cir,Tampa,FL,33618,5.0,8
NIV7uxsE8rn8cB1t-FsJHg,Saint Marys Medical Group,6225 Sharlands Ave,Reno,NV,89523,2.5,26
qsCLpTsXayYMJ3-lJj_fyA,Pretty In Paint,18841 State Rd 54,Lutz,FL,33558,4.5,8
D7z_V6E8cxXghSRcHAmUPg,La Bella China Restaurant,5680 S 12th Ave,Tucson,AZ,85706,4.0,92
uW2oyOCEN3RgS7j2MfUIkg,The Bearded Lady Barbershop,2122 Magazine St,New Orleans,LA,70130,4.5,46
gb7JjRJtzWDsIWpJihZhBQ,McDonald's,417 N Broadway,Pennsville,NJ,08070,2.0,20
JPm93BlP-UHYPqFgK66JUw,Local Links,533 Station Ave,Haddon Heights,NJ,08035,4.5,70
c9xE6CyePzE1gONFxpTJWw,Appliance Center,14012 N Florida Ave,Tampa,FL,33613,4.5,11
Xj0SIY3dprQ4ZZ0lz8YmGw,Sam's Plaza Shoe Repair,833 W Trenton Ave,Morrisville,PA,19067,4.5,9
-DXNvQLhKwunHzg8OjkwXA,Northeast Auto Service,5155 E 65th St,Indianapolis,IN,46220,4.5,54
oy-n3wkXeK6NPPKf3uRDTQ,Element Granite & Quartz,9750 Ashton Rd,Philadelphia,PA,19114,4.5,18
YZuoaOzD49ffP10PNf72nA,Peace of Mind Pub & Eatery,5500 Emerson Way,Indianapolis,IN,46226,2.0,8
LdQUIP4_DPnJjq-Jf2_iNg,Boise 4x4,2760 S Featherly Way,Boise,ID,83709,5.0,7
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,"7320 Hollister Ave, Ste 1",Goleta,CA,93117,4.0,189
5iuo1kvv0XZMS0bUOoLz2Q,Bistro St. Tropez,"2400 Market St, Ste 427",Philadelphia,PA,19103,3.5,163
Dl1alpHSJE4_iB0MGKRLXw,Johnny Rockets,5555 St. Louis Mills Blvd,Hazelwood,MO,63042,2.0,6
hsyIDX4x4ndYEvPoJF6_1g,Merendero La Catrachitas,5639 S Kingshighway Blvd,St. Louis,MO,63109,4.5,22
GMVVFox3a0ROMdofd68mZw,Affordable Lock & Security Solutions - Tampa,13908 N Florida Ave,Tampa,FL,33613,4.0,12
fCRGXD-TTLgNhaC4mVFFJQ,El Con Health & Wellness Center,3402 E Broadway Blvd,Tucson,AZ,85716,4.5,18
rR30b1XWbxZFFgLyGbfNAw,BODHI : Craft Bar + Thai Bistro,922 Massachusetts Ave,Indianapolis,IN,46202,4.5,132
4QFqi8w3rlZTcc5LXKyPJw,Chris' Pizza Village Pleasant View,"244 Village Sq Pleasent, Ste 100",View,TN,37146,4.0,31
XTWGzxXdQN0DVVH2GPGwiA,Days Inn by Wyndham Reno South,"5851 S Virginia St, No.101",Reno,NV,89502,2.0,27
VKwPAl11iuM_YkEwm07sYQ,Hibiscus Spa,400 Mandalay Ave,Clearwater,FL,33767,4.5,14
iONfxRWQqA8pAPMZFNLaug,Nutrishop,2940 Providence Lakes Blvd,Brandon,FL,33511,4.0,9
0HpYaBbRqaG1df4JckJoUw,Westchase Compounding Pharmacy,12617 Race Track Rd,Tampa,FL,33626,3.0,11
Cyy0zZz5ixYjSX4o4sacpg,Lip Collision,320 Elm Ave,North Wales,PA,19454,5.0,8
p79UR4tdHoJzmhwKmiXa2A,Sport Clips Haircuts of Springfield,400 S State Rd,Springfield,PA,19064,2.0,5
qTjsoi0FCv93wxzl0puQSQ,Yi Fa Hair Salon,101 Fairfield Ave,Upper Darby,PA,19082,4.5,6
jfz_-ngCCAbKUziluLAgiw,Jaramillo Hair salon,104 E Gay St,West Chester,PA,19382,4.0,5
wRBEBZ6TvMTuwosvBa72xQ,August Pearl Salon,"5511 Edmondson Pike, Ste 202",Nashville,TN,37211,4.5,20
hE1ouPLiGQiAkiOacnZVLw,Nevada Towing,13855 Mount Anderson St,Reno,NV,89506,2.5,18
lJfxS6RMzAQ7oy8F2vU3Pg,"C R Bhatia, DVM - Animal Clinic of Warrington",1352 Easton Rd,Warrington,PA,18976,4.5,9
unkPNwxOxNQS5a5kPftLRA,Wentworth At West Clay,12880 University Crescent,Carmel,IN,46032,2.5,5
rrdSkNz4YG6eDgOq3ov0IQ,Thoroughbred Nissan,5163 E 22nd St,Tucson,AZ,85711,3.5,92
RsTF2skxLcp6qo9FdnA5PA,Pizza Hut,"16 Summit Sq, Store 2B, Route 413 & Doublewoods Road",Langhorne,PA,19047,1.5,18
WZpCnvSQ-YGukju9r4Gd_A,Morales Landscapers,,Tucson,AZ,85705,4.0,14
PXI7kvSV-NvWcqbI9jlmtg,Best Western Cedar Park Inn,5116 Gateway Boulevard,Edmonton,AB,T6H 2H4,3.0,17
oBqjxbnNKILyCN1S8KKd_g,Cherry Blow Dry Bar,"210 Veterans Memorial Blvd, Ste B",Metairie,LA,70005,3.5,14
uYBx50Yl_Jc-UYwFzudBsQ,Chew Doin Fried Chicken & Ramen,210 South Buchanan,Edwardsville,IL,62025,3.0,10
bchZXVE4feVx4Q5rhIRCGg,NY Bagel Cafe & Deli,"4514 B City Line Ave, Ste 220",Philadelphia,PA,19131,3.0,52
6MuGlWEZzKA2YtlY44Cksw,Pep Boys,20 N MacDade Blvd,Glenolden,PA,19036,2.5,17
GpFRwCHN0RI8yFbcfXjfUg,V Sandwiches,10127 100A Street NW,Edmonton,AB,T5J,3.5,9
cvrIE1rLPWk-Nxb_ZNv5lA,Candlewood Suites Tucson,1995 W River Rd,Tucson,AZ,85704,4.5,29
MDP8K2NzEnCibFHa9XujWw,Recreational Integrative Wellness Center,8003 Old York Rd,Elkins Park,PA,19027,4.0,18
QZLOM3T6xl7y1Q6zqoqHWg,Freddy's Frozen Custard & Steakburgers,5051 Edgmont Ave,Brookhaven,PA,19015,3.5,26
RZpEMG2ILk4bL3lH3ygRcw,Medford Village Car Care,11 N Main St,Medford,NJ,08055,4.5,13
sXZGhglxCV7bO7mXe63A8Q,Epic Automotive,8601 Lackland Rd,St Louis,MO,63114,4.5,11
NNcqCDV6PHhDmKY8fO6S9g,Reeder's Auto Tint & Ceramic Coatings,"13355 Belcher Rd S, Ste 201",Largo,FL,33773,4.5,27
9qxMhGWjGsuPUoQB3Y74Wg,McDonald's,1119 N Tucker,St. Louis,MO,63101,1.5,62
AgbRp5NLsP1-J1fdg6Hdcw,Hands On Bicycle,1453 Gulf To Bay Blvd,Clearwater,FL,33755,5.0,13
pJB63RaQpkTIKBhfTsLQQg,Biryani Hut,"14350 Mundy Dr, Ste  700",Noblesville,IN,46060,4.0,83
ufvaaDCkJj5pW4f7_DSN5w,Firestone Complete Auto Care,777 Middletown Blvd,Langhorne,PA,19047,3.0,13
Jov0PmO5g5lXGQyPiEZyXw,Colonial Frontiers,244 S Park Ave,Tucson,AZ,85719,5.0,5
ngvE1G9IckUO-ljZBFo23w,Mumbai Bistro,930 Locust St,Philadelphia,PA,19107,4.0,217
46_2e1hnQ4csLrYnhn6bkw,Whetstone Tavern,700 S 5th St,Philadelphia,PA,19147,4.0,166
HqLOOpUax2dC8GYc0oqq2A,Family Carpets,,Palmyra,NJ,08065,4.0,9
TGfPJHImEq6AQL9a1laxlg,Chick-fil-A,9711 Roosevelt Blvd,Philadelphia,PA,19114,4.0,80
xa28v84RtUPWQKuw_UQBXQ,The Main Lion Cat Grooming Salon,"21 Plank Ave, Ste 208",Paoli,PA,19301,4.0,31
kxvOUehCtJAL2nYKkeiR-w,Incrediplex,6002 Sunnyside Rd,Indianapolis,IN,46236,4.0,33
CPgWuWGZ4v2sZr5_-1kluw,Checkers,1208 N. Broad,Philadelphia,PA,19121,2.0,21
uU9h_l5WSTY8fKVU2nx2Cw,Foolish Pride Tattoo Company,3100 1st Ave N,St. Petersburg,FL,33713,4.5,36
xvAkaDEOOUloROkX0j4C-w,Dwight's Auto Glass & Tint,"1431 W Valencia, Ste 121",Tucson,AZ,85746,3.0,23
5SV2YI6MBSOWaEwB8pBHtQ,Collective Concept,114 S 5th St,Boise,ID,83702,5.0,9
Eb8GseQXa1ZICrmCwbXmPQ,Yerli's Alterations & Tailoring,"5487 Meadowood Mall, Ste C131",Reno,NV,89502,5.0,12
O5Obr4roy3Fd-nQXkfk7TQ,Man of the Soil Landscape Builder,7925 N Oracle Rd,Oro Valley,AZ,85704,4.0,9
VCkSUsdL5P0p16DAPxVROA,NY Bagel & Deli Shop,1120 Buttonwood St,Philadelphia,PA,19123,4.0,31
dIpTuL2T1L98GQGU17IeSw,The Bricks,1327 E 7th Ave,Tampa,FL,33605,4.0,548
kKb00Oj96n5YYqMSDzx1IA,Lush Ink & Skin Studio,"577 South Meadows Pkwy, Ste 6, Reno Breathe Bar",Reno,NV,89521,5.0,6
Oy7rU9H76PN1hsDU9EUt5g,Philadelphia Room Escape,"1520 Sansom St, Fl 2",Philadelphia,PA,19102,4.5,31
2ahg0y3bmn8gRo0aGrFiEQ,Wink Lash Studio + Bath Bar,"538 W Plumb Ln, Ste E",Reno,NV,89509,4.5,15
XRkzSBTroG7kIdI7Z8ic6g,Piccadilly,"2222 Clearview Pkwy, Ste 107",Metairie,LA,70001,3.0,51
bf34LpGej_MZbOlAKB1beQ,Sherbrooke Liquor Store,11819 Saint Albert Trail NW,Edmonton,AB,T5L 5B5,4.5,77
SoJwDKedR7SJh7-G69C38A,Hong Kong Sunny,334 W Bridge St,New Hope,PA,18938,3.0,18
sKdF_rwYyLa2NM1dlG0-Sg,Riverwood Apartments,805 Kuenzli St,Reno,NV,89502,1.0,18
X7FQ5k29A_RRYep7TOfjtw,"Dawna Ara, DACM, LAc","23 Hitchcock Way, Ste 110",Santa Barbara,CA,93105,5.0,54
FW1PXpUq-yOs-5O_gqz3AQ,Big Mike's BBQ,6901 Sheldon Rd,Tampa,FL,33615,4.5,32
dgMuYzYRXji7PGFmnUs3aw,Sign of the Arrow,9814 Clayton Rd,Saint Louis,MO,63124,4.5,5
SlLfWzeYOrVBxCd-0QILZQ,The Boiling House,"1990 Marlton Pike E, Ste 10",Cherry Hill,NJ,08003,4.0,238
adATTqggIQX5xxLDISkFTw,Just Churros,,Tucson,AZ,85705,5.0,25
pNu5bd9aL3jcJClfdQ86MQ,Momo's Ouzaria Taverna,630 N And S Rd,St Louis,MO,63130,3.5,243
bdfZdB2MTXlT6-RBjSIpQg,Pho Bistro,903 Embarcadero Del Norte,Isla Vista,CA,93117,3.0,184
vxrGNnuEef7YCfB7mN08rA,Dunkin',8150 Bryan Dairy Rd,Pinellas Park,FL,33777,2.0,8
1EokZOnCDkjv2VtPtplyHw,Reno Downtown Joint,27 4th St N,St Petersburg,FL,33701,4.0,10
yuangT-PWlF-YRbgN6M02A,Jos A Bank,2223 S West Shore Blvd,Tampa,FL,33629,2.0,9
ZpmSEd9N042IJanBiKlKiQ,Smoke & Thyme,701 W Fulton St,Boise,ID,83702,4.0,19
OYmwoFmoEIA0rx7jd6ZWsg,Tattoos by Taz,3767 Gen De Gaulle Dr,New Orleans,LA,70122,4.0,10
42OM20QndpmsOSY6ccudBA,Union Teller Delicatessen,401 Union St,Nashville,TN,37219,3.5,6
